date,reference_entity,ticker,sector,adjusted_close
2024-06-11,AT&T,T,Telecom,16.44
2024-06-12,AT&T,T,Telecom,16.21
2024-06-13,AT&T,T,Telecom,16.26
2024-06-14,AT&T,T,Telecom,16.23
2024-06-17,AT&T,T,Telecom,16.26
2024-06-18,AT&T,T,Telecom,16.61
2024-06-20,AT&T,T,Telecom,16.67
2024-06-21,AT&T,T,Telecom,16.93
2024-06-24,AT&T,T,Telecom,17.16
2024-06-25,AT&T,T,Telecom,17.2
2024-06-26,AT&T,T,Telecom,17.26
2024-06-27,AT&T,T,Telecom,17.25
2024-06-28,AT&T,T,Telecom,17.59
2024-07-01,AT&T,T,Telecom,17.47
2024-07-02,AT&T,T,Telecom,17.32
2024-07-03,AT&T,T,Telecom,17.19
2024-07-05,AT&T,T,Telecom,17.27
2024-07-08,AT&T,T,Telecom,17.31
2024-07-09,AT&T,T,Telecom,17.3
2024-07-10,AT&T,T,Telecom,17.5
2024-07-11,AT&T,T,Telecom,17.62
2024-07-12,AT&T,T,Telecom,17.57
2024-07-15,AT&T,T,Telecom,17.35
2024-07-16,AT&T,T,Telecom,17.61
2024-07-17,AT&T,T,Telecom,17.9
2024-07-18,AT&T,T,Telecom,17.89
2024-07-19,AT&T,T,Telecom,17.86
2024-07-22,AT&T,T,Telecom,17.33
2024-07-23,AT&T,T,Telecom,17.01
2024-07-24,AT&T,T,Telecom,17.9
2024-07-25,AT&T,T,Telecom,17.92
2024-07-26,AT&T,T,Telecom,17.76
2024-07-29,AT&T,T,Telecom,17.65
2024-07-30,AT&T,T,Telecom,17.73
2024-07-31,AT&T,T,Telecom,17.98
2024-08-01,AT&T,T,Telecom,18.19
2024-08-02,AT&T,T,Telecom,18.09
2024-08-05,AT&T,T,Telecom,17.66
2024-08-06,AT&T,T,Telecom,17.92
2024-08-07,AT&T,T,Telecom,17.98
2024-08-08,AT&T,T,Telecom,18.12
2024-08-09,AT&T,T,Telecom,18.2
2024-08-12,AT&T,T,Telecom,18.15
2024-08-13,AT&T,T,Telecom,18.23
2024-08-14,AT&T,T,Telecom,18.34
2024-08-15,AT&T,T,Telecom,17.83
2024-08-16,AT&T,T,Telecom,18.06
2024-08-19,AT&T,T,Telecom,18.2
2024-08-20,AT&T,T,Telecom,18.2
2024-08-21,AT&T,T,Telecom,18.25
2024-08-22,AT&T,T,Telecom,18.22
2024-08-23,AT&T,T,Telecom,18.43
2024-08-26,AT&T,T,Telecom,18.46
2024-08-27,AT&T,T,Telecom,18.35
2024-08-28,AT&T,T,Telecom,18.51
2024-08-29,AT&T,T,Telecom,18.46
2024-08-30,AT&T,T,Telecom,18.59
2024-09-03,AT&T,T,Telecom,19.08
2024-09-04,AT&T,T,Telecom,19.21
2024-09-05,AT&T,T,Telecom,19.29
2024-09-06,AT&T,T,Telecom,19.59
2024-09-09,AT&T,T,Telecom,20.08
2024-09-10,AT&T,T,Telecom,20.28
2024-09-11,AT&T,T,Telecom,20.04
2024-09-12,AT&T,T,Telecom,20.17
2024-09-13,AT&T,T,Telecom,20.21
2024-09-16,AT&T,T,Telecom,20.8
2024-09-17,AT&T,T,Telecom,20.34
2024-09-18,AT&T,T,Telecom,20.3
2024-09-19,AT&T,T,Telecom,19.95
2024-09-20,AT&T,T,Telecom,20.12
2024-09-23,AT&T,T,Telecom,20.07
2024-09-24,AT&T,T,Telecom,20.17
2024-09-25,AT&T,T,Telecom,20.14
2024-09-26,AT&T,T,Telecom,20.22
2024-09-27,AT&T,T,Telecom,20.46
2024-09-30,AT&T,T,Telecom,20.55
2024-10-01,AT&T,T,Telecom,20.67
2024-10-02,AT&T,T,Telecom,20.73
2024-10-03,AT&T,T,Telecom,20.6
2024-10-04,AT&T,T,Telecom,20.46
2024-10-07,AT&T,T,Telecom,20.34
2024-10-08,AT&T,T,Telecom,20.42
2024-10-09,AT&T,T,Telecom,20.48
2024-10-10,AT&T,T,Telecom,20.07
2024-10-11,AT&T,T,Telecom,20.22
2024-10-14,AT&T,T,Telecom,20.11
2024-10-15,AT&T,T,Telecom,20.35
2024-10-16,AT&T,T,Telecom,20.54
2024-10-17,AT&T,T,Telecom,20.56
2024-10-18,AT&T,T,Telecom,20.67
2024-10-21,AT&T,T,Telecom,20.49
2024-10-22,AT&T,T,Telecom,20.34
2024-10-23,AT&T,T,Telecom,21.28
2024-10-24,AT&T,T,Telecom,21.0
2024-10-25,AT&T,T,Telecom,20.65
2024-10-28,AT&T,T,Telecom,20.92
2024-10-29,AT&T,T,Telecom,20.98
2024-10-30,AT&T,T,Telecom,20.83
2024-10-31,AT&T,T,Telecom,21.32
2024-11-01,AT&T,T,Telecom,20.93
2024-11-04,AT&T,T,Telecom,20.74
2024-11-05,AT&T,T,Telecom,20.86
2024-11-06,AT&T,T,Telecom,21.12
2024-11-07,AT&T,T,Telecom,20.85
2024-11-08,AT&T,T,Telecom,21.13
2024-11-11,AT&T,T,Telecom,21.11
2024-11-12,AT&T,T,Telecom,20.95
2024-11-13,AT&T,T,Telecom,21.1
2024-11-14,AT&T,T,Telecom,21.05
2024-11-15,AT&T,T,Telecom,21.46
2024-11-18,AT&T,T,Telecom,21.75
2024-11-19,AT&T,T,Telecom,21.5
2024-11-20,AT&T,T,Telecom,21.6
2024-11-21,AT&T,T,Telecom,21.74
2024-11-22,AT&T,T,Telecom,21.93
2024-11-25,AT&T,T,Telecom,21.85
2024-11-26,AT&T,T,Telecom,21.84
2024-11-27,AT&T,T,Telecom,22.01
2024-11-29,AT&T,T,Telecom,21.91
2024-12-02,AT&T,T,Telecom,21.47
2024-12-03,AT&T,T,Telecom,22.46
2024-12-04,AT&T,T,Telecom,22.26
2024-12-05,AT&T,T,Telecom,22.54
2024-12-06,AT&T,T,Telecom,22.59
2024-12-09,AT&T,T,Telecom,22.11
2024-12-10,AT&T,T,Telecom,22.24
2024-12-11,AT&T,T,Telecom,22.21
2024-12-12,AT&T,T,Telecom,22.1
2024-12-13,AT&T,T,Telecom,22.35
2024-12-16,AT&T,T,Telecom,21.61
2024-12-17,AT&T,T,Telecom,21.6
2024-12-18,AT&T,T,Telecom,21.27
2024-12-19,AT&T,T,Telecom,21.35
2024-12-20,AT&T,T,Telecom,21.52
2024-12-23,AT&T,T,Telecom,21.61
2024-12-24,AT&T,T,Telecom,21.71
2024-12-26,AT&T,T,Telecom,21.72
2024-12-27,AT&T,T,Telecom,21.63
2024-12-30,AT&T,T,Telecom,21.39
2024-12-31,AT&T,T,Telecom,21.54
2025-01-02,AT&T,T,Telecom,21.6
2025-01-03,AT&T,T,Telecom,21.45
2025-01-06,AT&T,T,Telecom,21.38
2025-01-07,AT&T,T,Telecom,21.0
2025-01-08,AT&T,T,Telecom,20.98
2025-01-10,AT&T,T,Telecom,20.78
2025-01-13,AT&T,T,Telecom,20.66
2025-01-14,AT&T,T,Telecom,20.89
2025-01-15,AT&T,T,Telecom,20.99
2025-01-16,AT&T,T,Telecom,21.1
2025-01-17,AT&T,T,Telecom,21.35
2025-01-21,AT&T,T,Telecom,21.55
2025-01-22,AT&T,T,Telecom,21.38
2025-01-23,AT&T,T,Telecom,21.58
2025-01-24,AT&T,T,Telecom,21.77
2025-01-27,AT&T,T,Telecom,23.13
2025-01-28,AT&T,T,Telecom,23.38
2025-01-29,AT&T,T,Telecom,23.21
2025-01-30,AT&T,T,Telecom,23.01
2025-01-31,AT&T,T,Telecom,22.73
2025-02-03,AT&T,T,Telecom,23.23
2025-02-04,AT&T,T,Telecom,23.23
2025-02-05,AT&T,T,Telecom,23.44
2025-02-06,AT&T,T,Telecom,23.42
2025-02-07,AT&T,T,Telecom,23.51
2025-02-10,AT&T,T,Telecom,23.82
2025-02-11,AT&T,T,Telecom,24.09
2025-02-12,AT&T,T,Telecom,24.3
2025-02-13,AT&T,T,Telecom,24.55
2025-02-14,AT&T,T,Telecom,24.78
2025-02-18,AT&T,T,Telecom,24.98
2025-02-19,AT&T,T,Telecom,25.14
2025-02-20,AT&T,T,Telecom,25.05
2025-02-21,AT&T,T,Telecom,25.5
2025-02-24,AT&T,T,Telecom,25.62
2025-02-25,AT&T,T,Telecom,25.53
2025-02-26,AT&T,T,Telecom,25.46
2025-02-27,AT&T,T,Telecom,25.77
2025-02-28,AT&T,T,Telecom,26.26
2025-03-03,AT&T,T,Telecom,26.56
2025-03-04,AT&T,T,Telecom,25.12
2025-03-05,AT&T,T,Telecom,25.08
2025-03-06,AT&T,T,Telecom,25.61
2025-03-07,AT&T,T,Telecom,25.98
2025-03-10,AT&T,T,Telecom,26.14
2025-03-11,AT&T,T,Telecom,24.92
2025-03-12,AT&T,T,Telecom,24.64
2025-03-13,AT&T,T,Telecom,25.0
2025-03-14,AT&T,T,Telecom,25.46
2025-03-17,AT&T,T,Telecom,25.7
2025-03-18,AT&T,T,Telecom,25.49
2025-03-19,AT&T,T,Telecom,25.71
2025-03-20,AT&T,T,Telecom,25.67
2025-03-21,AT&T,T,Telecom,25.89
2025-03-24,AT&T,T,Telecom,25.83
2025-03-25,AT&T,T,Telecom,26.16
2025-03-26,AT&T,T,Telecom,26.49
2025-03-27,AT&T,T,Telecom,27.02
2025-03-28,AT&T,T,Telecom,27.0
2025-03-31,AT&T,T,Telecom,27.09
2025-04-01,AT&T,T,Telecom,27.29
2025-04-02,AT&T,T,Telecom,26.96
2025-04-03,AT&T,T,Telecom,27.4
2025-04-04,AT&T,T,Telecom,25.52
2025-04-07,AT&T,T,Telecom,25.7
2025-04-08,AT&T,T,Telecom,25.28
2025-04-09,AT&T,T,Telecom,25.36
2025-04-10,AT&T,T,Telecom,25.55
2025-04-11,AT&T,T,Telecom,25.94
2025-04-14,AT&T,T,Telecom,26.34
2025-04-15,AT&T,T,Telecom,26.63
2025-04-16,AT&T,T,Telecom,26.16
2025-04-17,AT&T,T,Telecom,26.29
2025-04-21,AT&T,T,Telecom,25.49
2025-04-22,AT&T,T,Telecom,26.1
2025-04-23,AT&T,T,Telecom,26.33
2025-04-24,AT&T,T,Telecom,26.65
2025-04-25,AT&T,T,Telecom,25.96
2025-04-28,AT&T,T,Telecom,26.39
2025-04-29,AT&T,T,Telecom,26.43
2025-04-30,AT&T,T,Telecom,26.82
2025-05-01,AT&T,T,Telecom,26.76
2025-05-02,AT&T,T,Telecom,26.73
2025-05-05,AT&T,T,Telecom,26.64
2025-05-06,AT&T,T,Telecom,27.26
2025-05-07,AT&T,T,Telecom,27.21
2025-05-08,AT&T,T,Telecom,26.6
2025-05-09,AT&T,T,Telecom,26.95
2025-05-12,AT&T,T,Telecom,26.15
2025-05-13,AT&T,T,Telecom,25.61
2025-05-14,AT&T,T,Telecom,25.6
2025-05-15,AT&T,T,Telecom,26.46
2025-05-16,AT&T,T,Telecom,26.84
2025-05-19,AT&T,T,Telecom,27.13
2025-05-20,AT&T,T,Telecom,26.9
2025-05-21,AT&T,T,Telecom,26.6
2025-05-22,AT&T,T,Telecom,26.36
2025-05-23,AT&T,T,Telecom,26.55
2025-05-27,AT&T,T,Telecom,26.52
2025-05-28,AT&T,T,Telecom,26.63
2025-05-29,AT&T,T,Telecom,26.51
2025-05-30,AT&T,T,Telecom,26.92
2025-06-02,AT&T,T,Telecom,27.04
2025-06-03,AT&T,T,Telecom,27.07
2025-06-04,AT&T,T,Telecom,26.49
2025-06-05,AT&T,T,Telecom,26.88
2025-06-06,AT&T,T,Telecom,27.19
2025-06-09,AT&T,T,Telecom,26.97
2025-06-10,AT&T,T,Telecom,27.52
2025-06-11,AT&T,T,Telecom,27.44
2025-06-12,AT&T,T,Telecom,27.37
2025-06-13,AT&T,T,Telecom,27.29
2025-06-16,AT&T,T,Telecom,27.08
2025-06-17,AT&T,T,Telecom,26.77
2025-06-18,AT&T,T,Telecom,26.78
2025-06-20,AT&T,T,Telecom,26.89
2025-06-23,AT&T,T,Telecom,27.3
2025-06-24,AT&T,T,Telecom,27.38
2025-06-25,AT&T,T,Telecom,27.03
2025-06-26,AT&T,T,Telecom,27.11
2025-06-27,AT&T,T,Telecom,27.19
2025-06-30,AT&T,T,Telecom,28.02
2025-07-01,AT&T,T,Telecom,27.96
2025-07-02,AT&T,T,Telecom,27.41
2025-07-03,AT&T,T,Telecom,27.46
2025-07-07,AT&T,T,Telecom,27.51
2025-07-08,AT&T,T,Telecom,27.39
2025-07-09,AT&T,T,Telecom,27.21
2025-07-10,AT&T,T,Telecom,27.01
2025-07-11,AT&T,T,Telecom,26.37
2025-07-14,AT&T,T,Telecom,26.56
2025-07-15,AT&T,T,Telecom,26.42
2025-07-16,AT&T,T,Telecom,26.35
2025-07-17,AT&T,T,Telecom,26.39
2025-07-18,AT&T,T,Telecom,26.34
2025-07-21,AT&T,T,Telecom,26.77
2025-07-22,AT&T,T,Telecom,26.81
2025-07-23,AT&T,T,Telecom,27.14
2025-07-24,AT&T,T,Telecom,27.3
2025-07-25,AT&T,T,Telecom,27.38
2025-07-28,AT&T,T,Telecom,26.99
2025-07-29,AT&T,T,Telecom,26.8
2025-07-30,AT&T,T,Telecom,26.89
2025-07-31,AT&T,T,Telecom,26.8
2025-08-01,AT&T,T,Telecom,27.14
2025-08-04,AT&T,T,Telecom,27.07
2025-08-05,AT&T,T,Telecom,27.16
2025-08-06,AT&T,T,Telecom,26.88
2025-08-07,AT&T,T,Telecom,27.44
2025-08-08,AT&T,T,Telecom,27.46
2025-08-11,AT&T,T,Telecom,27.52
2025-08-12,AT&T,T,Telecom,27.85
2025-08-13,AT&T,T,Telecom,27.77
2025-08-14,AT&T,T,Telecom,28.11
2025-08-15,AT&T,T,Telecom,28.23
2025-08-18,AT&T,T,Telecom,28.28
2025-08-19,AT&T,T,Telecom,28.34
2025-08-20,AT&T,T,Telecom,28.63
2025-08-21,AT&T,T,Telecom,28.79
2025-08-22,AT&T,T,Telecom,28.13
2025-08-25,AT&T,T,Telecom,28.1
2025-08-26,AT&T,T,Telecom,27.93
2025-08-27,AT&T,T,Telecom,28.42
2025-08-28,AT&T,T,Telecom,28.3
2025-08-29,AT&T,T,Telecom,28.64
2025-09-02,AT&T,T,Telecom,28.44
2025-09-03,AT&T,T,Telecom,28.4
2025-09-04,AT&T,T,Telecom,28.93
2025-09-05,AT&T,T,Telecom,28.94
2025-09-08,AT&T,T,Telecom,28.26
2025-09-09,AT&T,T,Telecom,28.77
2025-09-10,AT&T,T,Telecom,28.55
2025-09-11,AT&T,T,Telecom,28.84
2025-09-12,AT&T,T,Telecom,28.92
2025-09-15,AT&T,T,Telecom,28.96
2025-09-16,AT&T,T,Telecom,28.68
2025-09-17,AT&T,T,Telecom,28.89
2025-09-18,AT&T,T,Telecom,28.55
2025-09-19,AT&T,T,Telecom,28.37
2025-09-22,AT&T,T,Telecom,28.28
2025-09-23,AT&T,T,Telecom,28.15
2025-09-24,AT&T,T,Telecom,27.69
2025-09-25,AT&T,T,Telecom,27.67
2025-09-26,AT&T,T,Telecom,27.68
2025-09-29,AT&T,T,Telecom,27.45
2025-09-30,AT&T,T,Telecom,27.62
2025-10-01,AT&T,T,Telecom,26.94
2025-10-02,AT&T,T,Telecom,26.41
2025-10-03,AT&T,T,Telecom,26.46
2025-10-06,AT&T,T,Telecom,25.3
2025-10-07,AT&T,T,Telecom,25.58
2025-10-08,AT&T,T,Telecom,25.67
2025-10-09,AT&T,T,Telecom,25.52
2025-10-10,AT&T,T,Telecom,25.57
2025-10-13,AT&T,T,Telecom,25.29
2025-10-14,AT&T,T,Telecom,25.83
2025-10-15,AT&T,T,Telecom,25.77
2025-10-16,AT&T,T,Telecom,25.9
2025-10-17,AT&T,T,Telecom,26.03
2025-10-20,AT&T,T,Telecom,25.8
2025-10-21,AT&T,T,Telecom,25.75
2025-10-22,AT&T,T,Telecom,25.25
2025-10-23,AT&T,T,Telecom,24.33
2025-10-24,AT&T,T,Telecom,24.85
2025-10-27,AT&T,T,Telecom,25.23
2025-10-28,AT&T,T,Telecom,25.4
2025-10-29,AT&T,T,Telecom,24.85
2025-10-30,AT&T,T,Telecom,24.39
2025-10-31,AT&T,T,Telecom,24.46
2025-11-03,AT&T,T,Telecom,24.25
2025-11-04,AT&T,T,Telecom,24.16
2025-11-05,AT&T,T,Telecom,24.28
2025-11-06,AT&T,T,Telecom,24.45
2025-11-07,AT&T,T,Telecom,24.54
2025-11-10,AT&T,T,Telecom,24.54
2025-11-11,AT&T,T,Telecom,24.89
2025-11-12,AT&T,T,Telecom,25.35
2025-11-13,AT&T,T,Telecom,25.45
2025-11-14,AT&T,T,Telecom,25.29
2025-11-17,AT&T,T,Telecom,25.17
2025-11-18,AT&T,T,Telecom,25.3
2025-11-19,AT&T,T,Telecom,24.98
2025-11-20,AT&T,T,Telecom,25.22
2025-11-21,AT&T,T,Telecom,25.63
2025-11-24,AT&T,T,Telecom,25.32
2025-11-25,AT&T,T,Telecom,25.56
2025-11-26,AT&T,T,Telecom,25.52
2025-11-28,AT&T,T,Telecom,25.72
2025-12-01,AT&T,T,Telecom,25.49
2025-12-02,AT&T,T,Telecom,25.22
2025-12-03,AT&T,T,Telecom,25.03
2025-12-04,AT&T,T,Telecom,25.1
2025-12-05,AT&T,T,Telecom,24.99
2025-12-08,AT&T,T,Telecom,24.55
2025-12-09,AT&T,T,Telecom,24.23
2025-12-10,AT&T,T,Telecom,24.11
2025-12-11,AT&T,T,Telecom,24.02
2025-12-12,AT&T,T,Telecom,24.3
2025-12-15,AT&T,T,Telecom,24.03
2025-12-16,AT&T,T,Telecom,23.79
2025-12-17,AT&T,T,Telecom,24.08
2025-12-18,AT&T,T,Telecom,23.98
2025-12-19,AT&T,T,Telecom,23.87
2025-12-22,AT&T,T,Telecom,24.02
2025-12-23,AT&T,T,Telecom,24.18
2025-12-24,AT&T,T,Telecom,24.37
2025-12-26,AT&T,T,Telecom,24.36
2025-12-29,AT&T,T,Telecom,24.48
2025-12-30,AT&T,T,Telecom,24.52
2025-12-31,AT&T,T,Telecom,24.55
2026-01-02,AT&T,T,Telecom,24.28
2026-01-05,AT&T,T,Telecom,24.42
2026-01-06,AT&T,T,Telecom,24.06
2026-01-07,AT&T,T,Telecom,23.69
2026-01-08,AT&T,T,Telecom,23.89
2026-01-09,AT&T,T,Telecom,23.71
2026-01-12,AT&T,T,Telecom,23.74
2026-01-13,AT&T,T,Telecom,23.3
2026-01-14,AT&T,T,Telecom,23.61
2026-01-15,AT&T,T,Telecom,23.73
2026-01-16,AT&T,T,Telecom,23.49
2024-01-22,Verizon,VZ,Telecom,34.7
2024-01-23,Verizon,VZ,Telecom,37.02
2024-01-24,Verizon,VZ,Telecom,36.19
2024-01-25,Verizon,VZ,Telecom,37.08
2024-01-26,Verizon,VZ,Telecom,37.17
2024-01-29,Verizon,VZ,Telecom,36.87
2024-01-30,Verizon,VZ,Telecom,37.23
2024-01-31,Verizon,VZ,Telecom,37.13
2024-02-01,Verizon,VZ,Telecom,37.25
2024-02-02,Verizon,VZ,Telecom,36.94
2024-02-05,Verizon,VZ,Telecom,36.28
2024-02-06,Verizon,VZ,Telecom,36.03
2024-02-07,Verizon,VZ,Telecom,35.44
2024-02-08,Verizon,VZ,Telecom,34.99
2024-02-09,Verizon,VZ,Telecom,34.82
2024-02-12,Verizon,VZ,Telecom,35.16
2024-02-13,Verizon,VZ,Telecom,35.18
2024-02-14,Verizon,VZ,Telecom,35.2
2024-02-15,Verizon,VZ,Telecom,35.59
2024-02-16,Verizon,VZ,Telecom,35.5
2024-02-20,Verizon,VZ,Telecom,35.51
2024-02-21,Verizon,VZ,Telecom,36.03
2024-02-22,Verizon,VZ,Telecom,35.71
2024-02-23,Verizon,VZ,Telecom,35.65
2024-02-26,Verizon,VZ,Telecom,34.8
2024-02-27,Verizon,VZ,Telecom,35.01
2024-02-28,Verizon,VZ,Telecom,35.16
2024-02-29,Verizon,VZ,Telecom,35.09
2024-03-01,Verizon,VZ,Telecom,35.24
2024-03-04,Verizon,VZ,Telecom,35.34
2024-03-05,Verizon,VZ,Telecom,35.38
2024-03-06,Verizon,VZ,Telecom,35.01
2024-03-07,Verizon,VZ,Telecom,34.66
2024-03-08,Verizon,VZ,Telecom,34.64
2024-03-11,Verizon,VZ,Telecom,35.18
2024-03-12,Verizon,VZ,Telecom,35.18
2024-03-13,Verizon,VZ,Telecom,35.3
2024-03-14,Verizon,VZ,Telecom,34.87
2024-03-15,Verizon,VZ,Telecom,34.62
2024-03-18,Verizon,VZ,Telecom,35.01
2024-03-19,Verizon,VZ,Telecom,35.04
2024-03-20,Verizon,VZ,Telecom,35.17
2024-03-21,Verizon,VZ,Telecom,35.54
2024-03-22,Verizon,VZ,Telecom,35.39
2024-03-25,Verizon,VZ,Telecom,35.83
2024-03-26,Verizon,VZ,Telecom,35.81
2024-03-27,Verizon,VZ,Telecom,36.42
2024-03-28,Verizon,VZ,Telecom,36.79
2024-04-01,Verizon,VZ,Telecom,37.07
2024-04-02,Verizon,VZ,Telecom,37.3
2024-04-03,Verizon,VZ,Telecom,37.56
2024-04-04,Verizon,VZ,Telecom,37.22
2024-04-05,Verizon,VZ,Telecom,36.93
2024-04-08,Verizon,VZ,Telecom,36.59
2024-04-09,Verizon,VZ,Telecom,36.38
2024-04-10,Verizon,VZ,Telecom,36.1
2024-04-11,Verizon,VZ,Telecom,35.78
2024-04-12,Verizon,VZ,Telecom,35.39
2024-04-15,Verizon,VZ,Telecom,35.73
2024-04-16,Verizon,VZ,Telecom,35.43
2024-04-17,Verizon,VZ,Telecom,35.44
2024-04-18,Verizon,VZ,Telecom,35.75
2024-04-19,Verizon,VZ,Telecom,36.07
2024-04-22,Verizon,VZ,Telecom,34.39
2024-04-23,Verizon,VZ,Telecom,35.37
2024-04-24,Verizon,VZ,Telecom,35.18
2024-04-25,Verizon,VZ,Telecom,34.94
2024-04-26,Verizon,VZ,Telecom,35.35
2024-04-29,Verizon,VZ,Telecom,35.72
2024-04-30,Verizon,VZ,Telecom,35.18
2024-05-01,Verizon,VZ,Telecom,34.92
2024-05-02,Verizon,VZ,Telecom,34.68
2024-05-03,Verizon,VZ,Telecom,34.65
2024-05-06,Verizon,VZ,Telecom,35.04
2024-05-07,Verizon,VZ,Telecom,35.02
2024-05-08,Verizon,VZ,Telecom,35.17
2024-05-09,Verizon,VZ,Telecom,35.45
2024-05-10,Verizon,VZ,Telecom,35.99
2024-05-13,Verizon,VZ,Telecom,36.12
2024-05-14,Verizon,VZ,Telecom,36.07
2024-05-15,Verizon,VZ,Telecom,36.07
2024-05-16,Verizon,VZ,Telecom,35.86
2024-05-17,Verizon,VZ,Telecom,35.69
2024-05-20,Verizon,VZ,Telecom,35.74
2024-05-21,Verizon,VZ,Telecom,35.3
2024-05-22,Verizon,VZ,Telecom,35.45
2024-05-23,Verizon,VZ,Telecom,35.13
2024-05-24,Verizon,VZ,Telecom,35.4
2024-05-28,Verizon,VZ,Telecom,35.07
2024-05-29,Verizon,VZ,Telecom,34.83
2024-05-30,Verizon,VZ,Telecom,35.93
2024-05-31,Verizon,VZ,Telecom,36.66
2024-06-03,Verizon,VZ,Telecom,36.51
2024-06-04,Verizon,VZ,Telecom,37.03
2024-06-05,Verizon,VZ,Telecom,36.84
2024-06-06,Verizon,VZ,Telecom,36.82
2024-06-07,Verizon,VZ,Telecom,36.47
2024-06-10,Verizon,VZ,Telecom,36.0
2024-06-11,Verizon,VZ,Telecom,36.01
2024-06-12,Verizon,VZ,Telecom,35.43
2024-06-13,Verizon,VZ,Telecom,35.44
2024-06-14,Verizon,VZ,Telecom,35.34
2024-06-17,Verizon,VZ,Telecom,35.16
2024-06-18,Verizon,VZ,Telecom,35.71
2024-06-20,Verizon,VZ,Telecom,35.85
2024-06-21,Verizon,VZ,Telecom,35.85
2024-06-24,Verizon,VZ,Telecom,36.68
2024-06-25,Verizon,VZ,Telecom,36.6
2024-06-26,Verizon,VZ,Telecom,36.55
2024-06-27,Verizon,VZ,Telecom,36.37
2024-06-28,Verizon,VZ,Telecom,36.74
2024-07-01,Verizon,VZ,Telecom,37.19
2024-07-02,Verizon,VZ,Telecom,36.62
2024-07-03,Verizon,VZ,Telecom,36.63
2024-07-05,Verizon,VZ,Telecom,36.77
2024-07-08,Verizon,VZ,Telecom,37.0
2024-07-09,Verizon,VZ,Telecom,36.79
2024-07-10,Verizon,VZ,Telecom,37.2
2024-07-11,Verizon,VZ,Telecom,37.4
2024-07-12,Verizon,VZ,Telecom,37.51
2024-07-15,Verizon,VZ,Telecom,36.94
2024-07-16,Verizon,VZ,Telecom,37.53
2024-07-17,Verizon,VZ,Telecom,38.06
2024-07-18,Verizon,VZ,Telecom,38.09
2024-07-19,Verizon,VZ,Telecom,37.69
2024-07-22,Verizon,VZ,Telecom,35.4
2024-07-23,Verizon,VZ,Telecom,35.21
2024-07-24,Verizon,VZ,Telecom,35.92
2024-07-25,Verizon,VZ,Telecom,36.17
2024-07-26,Verizon,VZ,Telecom,36.3
2024-07-29,Verizon,VZ,Telecom,36.25
2024-07-30,Verizon,VZ,Telecom,36.26
2024-07-31,Verizon,VZ,Telecom,36.69
2024-08-01,Verizon,VZ,Telecom,36.99
2024-08-02,Verizon,VZ,Telecom,37.1
2024-08-05,Verizon,VZ,Telecom,36.04
2024-08-06,Verizon,VZ,Telecom,36.46
2024-08-07,Verizon,VZ,Telecom,36.47
2024-08-08,Verizon,VZ,Telecom,36.69
2024-08-09,Verizon,VZ,Telecom,36.9
2024-08-12,Verizon,VZ,Telecom,36.7
2024-08-13,Verizon,VZ,Telecom,36.93
2024-08-14,Verizon,VZ,Telecom,37.03
2024-08-15,Verizon,VZ,Telecom,36.26
2024-08-16,Verizon,VZ,Telecom,36.77
2024-08-19,Verizon,VZ,Telecom,36.89
2024-08-20,Verizon,VZ,Telecom,36.99
2024-08-21,Verizon,VZ,Telecom,37.17
2024-08-22,Verizon,VZ,Telecom,37.01
2024-08-23,Verizon,VZ,Telecom,37.32
2024-08-26,Verizon,VZ,Telecom,37.57
2024-08-27,Verizon,VZ,Telecom,37.53
2024-08-28,Verizon,VZ,Telecom,37.57
2024-08-29,Verizon,VZ,Telecom,37.35
2024-08-30,Verizon,VZ,Telecom,37.83
2024-09-03,Verizon,VZ,Telecom,38.87
2024-09-04,Verizon,VZ,Telecom,37.56
2024-09-05,Verizon,VZ,Telecom,37.41
2024-09-06,Verizon,VZ,Telecom,37.26
2024-09-09,Verizon,VZ,Telecom,38.69
2024-09-10,Verizon,VZ,Telecom,39.52
2024-09-11,Verizon,VZ,Telecom,39.66
2024-09-12,Verizon,VZ,Telecom,39.72
2024-09-13,Verizon,VZ,Telecom,40.23
2024-09-16,Verizon,VZ,Telecom,40.75
2024-09-17,Verizon,VZ,Telecom,39.91
2024-09-18,Verizon,VZ,Telecom,39.73
2024-09-19,Verizon,VZ,Telecom,39.79
2024-09-20,Verizon,VZ,Telecom,40.14
2024-09-23,Verizon,VZ,Telecom,40.08
2024-09-24,Verizon,VZ,Telecom,40.44
2024-09-25,Verizon,VZ,Telecom,40.34
2024-09-26,Verizon,VZ,Telecom,40.4
2024-09-27,Verizon,VZ,Telecom,40.65
2024-09-30,Verizon,VZ,Telecom,40.67
2024-10-01,Verizon,VZ,Telecom,40.94
2024-10-02,Verizon,VZ,Telecom,40.79
2024-10-03,Verizon,VZ,Telecom,40.31
2024-10-04,Verizon,VZ,Telecom,40.0
2024-10-07,Verizon,VZ,Telecom,39.7
2024-10-08,Verizon,VZ,Telecom,39.85
2024-10-09,Verizon,VZ,Telecom,39.94
2024-10-10,Verizon,VZ,Telecom,39.5
2024-10-11,Verizon,VZ,Telecom,39.54
2024-10-14,Verizon,VZ,Telecom,39.72
2024-10-15,Verizon,VZ,Telecom,40.22
2024-10-16,Verizon,VZ,Telecom,40.38
2024-10-17,Verizon,VZ,Telecom,40.33
2024-10-18,Verizon,VZ,Telecom,40.45
